ID,Difficulty,Level,FilePath
11230,3,12.5,./serialized_data/11230_3.json
11230,4,14.3,./serialized_data/11230_4.json
520,1,6.0,./serialized_data/520_1.json
520,2,8.1,./serialized_data/520_2.json
520,3,10.8,./serialized_data/520_3.json
520,4,13.6,./serialized_data/520_4.json
11679,1,4.0,./serialized_data/11679_1.json
11679,2,7.0,./serialized_data/11679_2.json
11679,3,10.7,./serialized_data/11679_3.json
11679,4,13.7,./serialized_data/11679_4.json
11481,1,3.0,./serialized_data/11481_1.json
11481,2,7.8,./serialized_data/11481_2.json
11481,3,10.8,./serialized_data/11481_3.json
11481,4,13.1,./serialized_data/11481_4.json
10202,1,5.0,./serialized_data/10202_1.json
10202,2,7.0,./serialized_data/10202_2.json
10202,3,9.5,./serialized_data/10202_3.json
10202,4,13.4,./serialized_data/10202_4.json
647,1,4.0,./serialized_data/647_1.json
647,2,8.0,./serialized_data/647_2.json
647,3,10.0,./serialized_data/647_3.json
647,4,12.8,./serialized_data/647_4.json
300,1,4.0,./serialized_data/300_1.json
300,2,7.4,./serialized_data/300_2.json
300,3,11.5,./serialized_data/300_3.json
300,4,12.7,./serialized_data/300_4.json
11736,1,3.0,./serialized_data/11736_1.json
11736,2,6.5,./serialized_data/11736_2.json
11736,3,10.0,./serialized_data/11736_3.json
11736,4,13.0,./serialized_data/11736_4.json
476,1,4.0,./serialized_data/476_1.json
476,2,6.0,./serialized_data/476_2.json
476,3,7.8,./serialized_data/476_3.json
476,4,10.8,./serialized_data/476_4.json
228,1,4.0,./serialized_data/228_1.json
228,2,7.8,./serialized_data/228_2.json
228,3,11.1,./serialized_data/228_3.json
228,4,12.9,./serialized_data/228_4.json
261,1,5.0,./serialized_data/261_1.json
261,2,8.6,./serialized_data/261_2.json
261,3,12.1,./serialized_data/261_3.json
261,4,13.8,./serialized_data/261_4.json
261,5,14.2,./serialized_data/261_5.json
11445,1,5.0,./serialized_data/11445_1.json
11445,2,7.0,./serialized_data/11445_2.json
11445,3,9.8,./serialized_data/11445_3.json
11445,4,13.7,./serialized_data/11445_4.json
11085,1,3.0,./serialized_data/11085_1.json
11085,2,8.5,./serialized_data/11085_2.json
11085,3,11.4,./serialized_data/11085_3.json
11085,4,13.5,./serialized_data/11085_4.json
268,1,3.0,./serialized_data/268_1.json
268,2,7.6,./serialized_data/268_2.json
268,3,10.0,./serialized_data/268_3.json
268,4,13.8,./serialized_data/268_4.json
11627,1,4.0,./serialized_data/11627_1.json
11627,2,7.9,./serialized_data/11627_2.json
11627,3,11.5,./serialized_data/11627_3.json
11627,4,14.2,./serialized_data/11627_4.json
746,1,7.0,./serialized_data/746_1.json
746,2,9.3,./serialized_data/746_2.json
746,3,12.9,./serialized_data/746_3.json
746,4,14.8,./serialized_data/746_4.json
525,1,5.0,./serialized_data/525_1.json
525,2,7.8,./serialized_data/525_2.json
525,3,10.9,./serialized_data/525_3.json
525,4,12.5,./serialized_data/525_4.json
525,5,13.4,./serialized_data/525_5.json
218,1,3.0,./serialized_data/218_1.json
218,2,7.8,./serialized_data/218_2.json
218,3,11.6,./serialized_data/218_3.json
218,4,13.4,./serialized_data/218_4.json
11139,1,2.0,./serialized_data/11139_1.json
11139,2,6.2,./serialized_data/11139_2.json
11139,3,9.5,./serialized_data/11139_3.json
11139,4,12.8,./serialized_data/11139_4.json
11058,1,3.0,./serialized_data/11058_1.json
11058,2,7.9,./serialized_data/11058_2.json
11058,3,11.7,./serialized_data/11058_3.json
11058,4,13.3,./serialized_data/11058_4.json
367,1,5.0,./serialized_data/367_1.json
367,2,8.6,./serialized_data/367_2.json
367,3,10.9,./serialized_data/367_3.json
367,4,13.4,./serialized_data/367_4.json
367,5,14.5,./serialized_data/367_5.json
11617,1,5.0,./serialized_data/11617_1.json
11617,2,8.2,./serialized_data/11617_2.json
11617,3,12.0,./serialized_data/11617_3.json
11617,4,13.8,./serialized_data/11617_4.json
518,1,6.0,./serialized_data/518_1.json
518,2,7.9,./serialized_data/518_2.json
518,3,10.1,./serialized_data/518_3.json
518,4,13.3,./serialized_data/518_4.json
10420,1,4,./serialized_data/10420_1.json
10420,2,7+,./serialized_data/10420_2.json
10420,3,10+,./serialized_data/10420_3.json
10420,4,12,./serialized_data/10420_4.json
11176,1,4.0,./serialized_data/11176_1.json
11176,2,8.5,./serialized_data/11176_2.json
11176,3,12.0,./serialized_data/11176_3.json
11176,4,14.3,./serialized_data/11176_4.json
11497,1,3.0,./serialized_data/11497_1.json
11497,2,6.8,./serialized_data/11497_2.json
11497,3,9.5,./serialized_data/11497_3.json
11497,4,12.7,./serialized_data/11497_4.json
327,1,3.0,./serialized_data/327_1.json
327,2,7.5,./serialized_data/327_2.json
327,3,9.8,./serialized_data/327_3.json
327,4,13.5,./serialized_data/327_4.json
11712,1,2.0,./serialized_data/11712_1.json
11712,2,6.0,./serialized_data/11712_2.json
11712,3,10.7,./serialized_data/11712_3.json
11712,4,12.7,./serialized_data/11712_4.json
295,1,5.0,./serialized_data/295_1.json
295,2,7.6,./serialized_data/295_2.json
295,3,10.7,./serialized_data/295_3.json
295,4,13.3,./serialized_data/295_4.json
295,5,13.7,./serialized_data/295_5.json
110281,1,13.0?,./serialized_data/110281_1.json
110281,2,13.0?,./serialized_data/110281_2.json
11424,1,4.0,./serialized_data/11424_1.json
11424,2,7.5,./serialized_data/11424_2.json
11424,3,11.7,./serialized_data/11424_3.json
11424,4,13.8,./serialized_data/11424_4.json
470,1,4.0,./serialized_data/470_1.json
470,2,6.8,./serialized_data/470_2.json
470,3,7.7,./serialized_data/470_3.json
470,4,10.5,./serialized_data/470_4.json
11317,1,3.0,./serialized_data/11317_1.json
11317,2,6.5,./serialized_data/11317_2.json
11317,3,10.5,./serialized_data/11317_3.json
11317,4,13.5,./serialized_data/11317_4.json
11350,1,2.0,./serialized_data/11350_1.json
11350,2,6.7,./serialized_data/11350_2.json
11350,3,9.8,./serialized_data/11350_3.json
11350,4,13.2,./serialized_data/11350_4.json
10602,1,3.0,./serialized_data/10602_1.json
10602,2,7.8,./serialized_data/10602_2.json
10602,3,10.8,./serialized_data/10602_3.json
10602,4,14.0,./serialized_data/10602_4.json
11160,1,5.0,./serialized_data/11160_1.json
11160,2,8.5,./serialized_data/11160_2.json
11160,3,12.5,./serialized_data/11160_3.json
11160,4,14.0,./serialized_data/11160_4.json
11764,1,2.0,./serialized_data/11764_1.json
11764,2,6.0,./serialized_data/11764_2.json
11764,3,9.5,./serialized_data/11764_3.json
11764,4,11.8,./serialized_data/11764_4.json
11764,5,13.4,./serialized_data/11764_5.json
11221,1,5.0,./serialized_data/11221_1.json
11221,2,9.0,./serialized_data/11221_2.json
11221,3,12.7,./serialized_data/11221_3.json
11221,4,14.4,./serialized_data/11221_4.json
11650,1,3.0,./serialized_data/11650_1.json
11650,2,8.0,./serialized_data/11650_2.json
11650,3,10.8,./serialized_data/11650_3.json
11650,4,13.1,./serialized_data/11650_4.json
11319,1,5.0,./serialized_data/11319_1.json
11319,2,8.0,./serialized_data/11319_2.json
11319,3,12.5,./serialized_data/11319_3.json
11319,4,13.9,./serialized_data/11319_4.json
58,1,5.0,./serialized_data/58_1.json
58,2,7.0,./serialized_data/58_2.json
58,3,11.2,./serialized_data/58_3.json
58,4,13.0,./serialized_data/58_4.json
58,5,13.4,./serialized_data/58_5.json
805,1,5.0,./serialized_data/805_1.json
805,2,7.3,./serialized_data/805_2.json
805,3,11.7,./serialized_data/805_3.json
805,4,13.2,./serialized_data/805_4.json
420,1,4.0,./serialized_data/420_1.json
420,2,8.0,./serialized_data/420_2.json
420,3,11.0,./serialized_data/420_3.json
420,4,13.4,./serialized_data/420_4.json
10242,1,4.0,./serialized_data/10242_1.json
10242,2,7.2,./serialized_data/10242_2.json
10242,3,11.0,./serialized_data/10242_3.json
10242,4,13.3,./serialized_data/10242_4.json
10363,1,4,./serialized_data/10363_1.json
10363,2,8+,./serialized_data/10363_2.json
10363,3,11,./serialized_data/10363_3.json
10363,4,13+,./serialized_data/10363_4.json
543,1,5.0,./serialized_data/543_1.json
543,2,7.6,./serialized_data/543_2.json
543,3,10.9,./serialized_data/543_3.json
543,4,12.7,./serialized_data/543_4.json
690,1,6.0,./serialized_data/690_1.json
690,2,8.0,./serialized_data/690_2.json
690,3,11.5,./serialized_data/690_3.json
690,4,13.3,./serialized_data/690_4.json
463,1,5.0,./serialized_data/463_1.json
463,2,8.6,./serialized_data/463_2.json
463,3,11.6,./serialized_data/463_3.json
463,4,13.6,./serialized_data/463_4.json
463,5,13.9,./serialized_data/463_5.json
11291,1,3.0,./serialized_data/11291_1.json
11291,2,8.2,./serialized_data/11291_2.json
11291,3,11.5,./serialized_data/11291_3.json
11291,4,13.7,./serialized_data/11291_4.json
816,1,5.0,./serialized_data/816_1.json
816,2,8.3,./serialized_data/816_2.json
816,3,10.8,./serialized_data/816_3.json
816,4,11.7,./serialized_data/816_4.json
816,5,13.3,./serialized_data/816_5.json
576,1,3.0,./serialized_data/576_1.json
576,2,6.8,./serialized_data/576_2.json
576,3,8.7,./serialized_data/576_3.json
576,4,11.7,./serialized_data/576_4.json
11121,1,4.0,./serialized_data/11121_1.json
11121,2,7.0,./serialized_data/11121_2.json
11121,3,9.9,./serialized_data/11121_3.json
11121,4,12.9,./serialized_data/11121_4.json
11370,1,3.0,./serialized_data/11370_1.json
11370,2,6.8,./serialized_data/11370_2.json
11370,3,8.8,./serialized_data/11370_3.json
11370,4,12.9,./serialized_data/11370_4.json
769,1,6.0,./serialized_data/769_1.json
769,2,7.8,./serialized_data/769_2.json
769,3,11.1,./serialized_data/769_3.json
769,4,13.7,./serialized_data/769_4.json
24,1,4.0,./serialized_data/24_1.json
24,2,7.6,./serialized_data/24_2.json
24,3,8.9,./serialized_data/24_3.json
24,4,11.3,./serialized_data/24_4.json
24,5,14.0,./serialized_data/24_5.json
11184,1,3.0,./serialized_data/11184_1.json
11184,2,6.0,./serialized_data/11184_2.json
11184,3,8.7,./serialized_data/11184_3.json
11184,4,12.2,./serialized_data/11184_4.json
11184,5,12.8,./serialized_data/11184_5.json
11056,1,4.0,./serialized_data/11056_1.json
11056,2,7.2,./serialized_data/11056_2.json
11056,3,10.5,./serialized_data/11056_3.json
11056,4,12.6,./serialized_data/11056_4.json
11721,1,5.0,./serialized_data/11721_1.json
11721,2,8.0,./serialized_data/11721_2.json
11721,3,13.0,./serialized_data/11721_3.json
11721,4,14.0,./serialized_data/11721_4.json
11049,1,3.0,./serialized_data/11049_1.json
11049,2,7.5,./serialized_data/11049_2.json
11049,3,10.5,./serialized_data/11049_3.json
11049,4,12.6,./serialized_data/11049_4.json
497,1,4.0,./serialized_data/497_1.json
497,2,7.8,./serialized_data/497_2.json
497,3,10.1,./serialized_data/497_3.json
497,4,12.9,./serialized_data/497_4.json
11091,1,4.0,./serialized_data/11091_1.json
11091,2,7.7,./serialized_data/11091_2.json
11091,3,10.8,./serialized_data/11091_3.json
11091,4,13.0,./serialized_data/11091_4.json
592,1,5.0,./serialized_data/592_1.json
592,2,8.3,./serialized_data/592_2.json
592,3,12.2,./serialized_data/592_3.json
592,4,13.9,./serialized_data/592_4.json
11463,1,3.0,./serialized_data/11463_1.json
11463,2,6.0,./serialized_data/11463_2.json
11463,3,9.7,./serialized_data/11463_3.json
11463,4,13.2,./serialized_data/11463_4.json
227,1,6.0,./serialized_data/227_1.json
227,2,9.0,./serialized_data/227_2.json
227,3,13.1,./serialized_data/227_3.json
227,4,14.2,./serialized_data/227_4.json
227,5,14.8,./serialized_data/227_5.json
907,1,4.0,./serialized_data/907_1.json
907,2,6.0,./serialized_data/907_2.json
907,3,9.0,./serialized_data/907_3.json
907,4,10.0,./serialized_data/907_4.json
224,1,5.0,./serialized_data/224_1.json
224,2,7.5,./serialized_data/224_2.json
224,3,10.8,./serialized_data/224_3.json
224,4,14.0,./serialized_data/224_4.json
11631,1,3.0,./serialized_data/11631_1.json
11631,2,7.5,./serialized_data/11631_2.json
11631,3,10.8,./serialized_data/11631_3.json
11631,4,13.7,./serialized_data/11631_4.json
792,1,5.0,./serialized_data/792_1.json
792,2,8.2,./serialized_data/792_2.json
792,3,11.1,./serialized_data/792_3.json
792,4,12.0,./serialized_data/792_4.json
792,5,13.2,./serialized_data/792_5.json
11127,1,3.0,./serialized_data/11127_1.json
11127,2,7.0,./serialized_data/11127_2.json
11127,3,9.8,./serialized_data/11127_3.json
11127,4,12.8,./serialized_data/11127_4.json
11045,1,4.0,./serialized_data/11045_1.json
11045,2,7.5,./serialized_data/11045_2.json
11045,3,9.3,./serialized_data/11045_3.json
11045,4,12.7,./serialized_data/11045_4.json
209,1,5.0,./serialized_data/209_1.json
209,2,7.5,./serialized_data/209_2.json
209,3,11.3,./serialized_data/209_3.json
209,4,13.8,./serialized_data/209_4.json
11374,1,6.0,./serialized_data/11374_1.json
11374,2,8.2,./serialized_data/11374_2.json
11374,3,13.0,./serialized_data/11374_3.json
11374,4,14.7,./serialized_data/11374_4.json
490,1,6.0,./serialized_data/490_1.json
490,2,8.6,./serialized_data/490_2.json
490,3,10.8,./serialized_data/490_3.json
490,4,13.8,./serialized_data/490_4.json
11099,1,4.0,./serialized_data/11099_1.json
11099,2,7.5,./serialized_data/11099_2.json
11099,3,10.2,./serialized_data/11099_3.json
11099,4,12.9,./serialized_data/11099_4.json
506,1,6.0,./serialized_data/506_1.json
506,2,8.1,./serialized_data/506_2.json
506,3,11.5,./serialized_data/506_3.json
506,4,13.3,./serialized_data/506_4.json
726,1,3.0,./serialized_data/726_1.json
726,2,7.5,./serialized_data/726_2.json
726,3,11.1,./serialized_data/726_3.json
726,4,13.3,./serialized_data/726_4.json
11214,1,3.0,./serialized_data/11214_1.json
11214,2,7.0,./serialized_data/11214_2.json
11214,3,11.8,./serialized_data/11214_3.json
11214,4,13.6,./serialized_data/11214_4.json
11492,1,1.0,./serialized_data/11492_1.json
11492,2,6.2,./serialized_data/11492_2.json
11492,3,9.5,./serialized_data/11492_3.json
11492,4,12.4,./serialized_data/11492_4.json
11434,1,3.0,./serialized_data/11434_1.json
11434,2,6.5,./serialized_data/11434_2.json
11434,3,10.5,./serialized_data/11434_3.json
11434,4,12.8,./serialized_data/11434_4.json
11689,1,5.0,./serialized_data/11689_1.json
11689,2,7.2,./serialized_data/11689_2.json
11689,3,11.2,./serialized_data/11689_3.json
11689,4,13.7,./serialized_data/11689_4.json
11839,1,2.0,./serialized_data/11839_1.json
11839,2,6.5,./serialized_data/11839_2.json
11839,3,9.0,./serialized_data/11839_3.json
11839,4,12.7,./serialized_data/11839_4.json
706,1,5.0,./serialized_data/706_1.json
706,2,7.0,./serialized_data/706_2.json
706,3,9.8,./serialized_data/706_3.json
706,4,12.9,./serialized_data/706_4.json
11148,1,5.0,./serialized_data/11148_1.json
11148,2,7.8,./serialized_data/11148_2.json
11148,3,11.7,./serialized_data/11148_3.json
11148,4,13.9,./serialized_data/11148_4.json
274,1,3.0,./serialized_data/274_1.json
274,2,6.2,./serialized_data/274_2.json
274,3,7.9,./serialized_data/274_3.json
274,4,9.9,./serialized_data/274_4.json
155,1,4.0,./serialized_data/155_1.json
155,2,8.1,./serialized_data/155_2.json
155,3,10.9,./serialized_data/155_3.json
155,4,13.2,./serialized_data/155_4.json
155,5,12.9,./serialized_data/155_5.json
11347,1,2.0,./serialized_data/11347_1.json
11347,2,7.8,./serialized_data/11347_2.json
11347,3,10.7,./serialized_data/11347_3.json
11347,4,13.7,./serialized_data/11347_4.json
11177,1,4.0,./serialized_data/11177_1.json
11177,2,7.8,./serialized_data/11177_2.json
11177,3,10.5,./serialized_data/11177_3.json
11177,4,13.2,./serialized_data/11177_4.json
11177,5,13.7,./serialized_data/11177_5.json
11376,1,3.0,./serialized_data/11376_1.json
11376,2,7.2,./serialized_data/11376_2.json
11376,3,10.0,./serialized_data/11376_3.json
11376,4,13.0,./serialized_data/11376_4.json
729,1,4.0,./serialized_data/729_1.json
729,2,6.7,./serialized_data/729_2.json
729,3,9.6,./serialized_data/729_3.json
729,4,10.8,./serialized_data/729_4.json
729,5,11.7,./serialized_data/729_5.json
21,1,5.0,./serialized_data/21_1.json
21,2,7.3,./serialized_data/21_2.json
21,3,8.5,./serialized_data/21_3.json
21,4,12.0,./serialized_data/21_4.json
557,1,5.0,./serialized_data/557_1.json
557,2,8.0,./serialized_data/557_2.json
557,3,11.8,./serialized_data/557_3.json
557,4,13.8,./serialized_data/557_4.json
10316,1,3,./serialized_data/10316_1.json
10316,2,7,./serialized_data/10316_2.json
10316,3,9+,./serialized_data/10316_3.json
10316,4,12+,./serialized_data/10316_4.json
906,1,3,./serialized_data/906_1.json
906,2,6,./serialized_data/906_2.json
906,3,8,./serialized_data/906_3.json
906,4,10,./serialized_data/906_4.json
11349,1,3.0,./serialized_data/11349_1.json
11349,2,7.5,./serialized_data/11349_2.json
11349,3,10.2,./serialized_data/11349_3.json
11349,4,13.1,./serialized_data/11349_4.json
11557,1,3.0,./serialized_data/11557_1.json
11557,2,7.5,./serialized_data/11557_2.json
11557,3,10.5,./serialized_data/11557_3.json
11557,4,13.0,./serialized_data/11557_4.json
11521,1,2.0,./serialized_data/11521_1.json
11521,2,6.8,./serialized_data/11521_2.json
11521,3,9.8,./serialized_data/11521_3.json
11521,4,13.3,./serialized_data/11521_4.json
11760,1,3.0,./serialized_data/11760_1.json
11760,2,6.5,./serialized_data/11760_2.json
11760,3,9.8,./serialized_data/11760_3.json
11760,4,11.7,./serialized_data/11760_4.json
11760,5,13.2,./serialized_data/11760_5.json
11111,1,3.0,./serialized_data/11111_1.json
11111,2,7.5,./serialized_data/11111_2.json
11111,3,9.0,./serialized_data/11111_3.json
11111,4,13.2,./serialized_data/11111_4.json
11039,1,3.0,./serialized_data/11039_1.json
11039,2,7.5,./serialized_data/11039_2.json
11039,3,10.0,./serialized_data/11039_3.json
11039,4,11.8,./serialized_data/11039_4.json
10122,1,3.0,./serialized_data/10122_1.json
10122,2,7.0,./serialized_data/10122_2.json
10122,3,10.0,./serialized_data/10122_3.json
10122,4,13.0,./serialized_data/10122_4.json
11750,1,4.0,./serialized_data/11750_1.json
11750,2,7.7,./serialized_data/11750_2.json
11750,3,11.5,./serialized_data/11750_3.json
11750,4,13.9,./serialized_data/11750_4.json
11193,1,3.0,./serialized_data/11193_1.json
11193,2,7.2,./serialized_data/11193_2.json
11193,3,10.5,./serialized_data/11193_3.json
11193,4,13.1,./serialized_data/11193_4.json
11342,1,3.0,./serialized_data/11342_1.json
11342,2,7.0,./serialized_data/11342_2.json
11342,3,9.7,./serialized_data/11342_3.json
11342,4,13.1,./serialized_data/11342_4.json
11342,5,13.8,./serialized_data/11342_5.json
248,1,4.0,./serialized_data/248_1.json
248,2,7.5,./serialized_data/248_2.json
248,3,11.8,./serialized_data/248_3.json
248,4,12.7,./serialized_data/248_4.json
248,5,13.3,./serialized_data/248_5.json
11393,1,5.0,./serialized_data/11393_1.json
11393,2,8.7,./serialized_data/11393_2.json
11393,3,12.0,./serialized_data/11393_3.json
11393,4,13.8,./serialized_data/11393_4.json
11271,1,1.0,./serialized_data/11271_1.json
11271,2,6.2,./serialized_data/11271_2.json
11271,3,8.8,./serialized_data/11271_3.json
11271,4,12.2,./serialized_data/11271_4.json
11169,1,3.0,./serialized_data/11169_1.json
11169,2,7.2,./serialized_data/11169_2.json
11169,3,10.0,./serialized_data/11169_3.json
11169,4,12.8,./serialized_data/11169_4.json
11423,1,4.0,./serialized_data/11423_1.json
11423,2,8.2,./serialized_data/11423_2.json
11423,3,11.5,./serialized_data/11423_3.json
11423,4,14.1,./serialized_data/11423_4.json
203,1,6.0,./serialized_data/203_1.json
203,2,7.0,./serialized_data/203_2.json
203,3,11.6,./serialized_data/203_3.json
203,4,12.5,./serialized_data/203_4.json
11800,1,5.0,./serialized_data/11800_1.json
11800,2,8.0,./serialized_data/11800_2.json
11800,3,11.2,./serialized_data/11800_3.json
11800,4,13.8,./serialized_data/11800_4.json
613,1,4.0,./serialized_data/613_1.json
613,2,7.6,./serialized_data/613_2.json
613,3,11.7,./serialized_data/613_3.json
613,4,13.3,./serialized_data/613_4.json
11635,1,5.0,./serialized_data/11635_1.json
11635,2,7.5,./serialized_data/11635_2.json
11635,3,10.8,./serialized_data/11635_3.json
11635,4,13.4,./serialized_data/11635_4.json
11503,1,5.0,./serialized_data/11503_1.json
11503,2,7.5,./serialized_data/11503_2.json
11503,3,10.7,./serialized_data/11503_3.json
11503,4,13.7,./serialized_data/11503_4.json
10302,1,3.0,./serialized_data/10302_1.json
10302,2,6.5,./serialized_data/10302_2.json
10302,3,10.2,./serialized_data/10302_3.json
10302,4,13.4,./serialized_data/10302_4.json
11430,1,3.0,./serialized_data/11430_1.json
11430,2,7.2,./serialized_data/11430_2.json
11430,3,10.2,./serialized_data/11430_3.json
11430,4,12.8,./serialized_data/11430_4.json
649,1,7.0,./serialized_data/649_1.json
649,2,9.5,./serialized_data/649_2.json
649,3,12.6,./serialized_data/649_3.json
649,4,13.7,./serialized_data/649_4.json
730,1,4.0,./serialized_data/730_1.json
730,2,6.8,./serialized_data/730_2.json
730,3,8.8,./serialized_data/730_3.json
730,4,10.8,./serialized_data/730_4.json
730,5,12.2,./serialized_data/730_5.json
11444,1,3.0,./serialized_data/11444_1.json
11444,2,6.0,./serialized_data/11444_2.json
11444,3,9.0,./serialized_data/11444_3.json
11444,4,13.3,./serialized_data/11444_4.json
642,1,5.0,./serialized_data/642_1.json
642,2,9.0,./serialized_data/642_2.json
642,3,12.9,./serialized_data/642_3.json
642,4,14.0,./serialized_data/642_4.json
11782,1,3.0,./serialized_data/11782_1.json
11782,2,7.8,./serialized_data/11782_2.json
11782,3,10.7,./serialized_data/11782_3.json
11782,4,13.4,./serialized_data/11782_4.json
432,1,6.0,./serialized_data/432_1.json
432,2,9.3,./serialized_data/432_2.json
432,3,12.7,./serialized_data/432_3.json
432,4,14.0,./serialized_data/432_4.json
11250,1,2.0,./serialized_data/11250_1.json
11250,2,7.5,./serialized_data/11250_2.json
11250,3,9.8,./serialized_data/11250_3.json
11250,4,11.7,./serialized_data/11250_4.json
11250,5,13.0,./serialized_data/11250_5.json
11096,1,6.0,./serialized_data/11096_1.json
11096,2,8.2,./serialized_data/11096_2.json
11096,3,12.2,./serialized_data/11096_3.json
11096,4,13.9,./serialized_data/11096_4.json
624,1,4.0,./serialized_data/624_1.json
624,2,8.3,./serialized_data/624_2.json
624,3,11.3,./serialized_data/624_3.json
624,4,13.4,./serialized_data/624_4.json
10706,1,3.0,./serialized_data/10706_1.json
10706,2,6.0,./serialized_data/10706_2.json
10706,3,9.2,./serialized_data/10706_3.json
10706,4,11.2,./serialized_data/10706_4.json
666,1,5.0,./serialized_data/666_1.json
666,2,8.6,./serialized_data/666_2.json
666,3,11.9,./serialized_data/666_3.json
666,4,13.9,./serialized_data/666_4.json
11700,1,3.0,./serialized_data/11700_1.json
11700,2,7.0,./serialized_data/11700_2.json
11700,3,10.7,./serialized_data/11700_3.json
11700,4,13.3,./serialized_data/11700_4.json
11346,1,1.0,./serialized_data/11346_1.json
11346,2,6.0,./serialized_data/11346_2.json
11346,3,9.8,./serialized_data/11346_3.json
11346,4,12.9,./serialized_data/11346_4.json
11261,1,3.0,./serialized_data/11261_1.json
11261,2,7.2,./serialized_data/11261_2.json
11261,3,9.0,./serialized_data/11261_3.json
11261,4,12.4,./serialized_data/11261_4.json
11770,1,5.0,./serialized_data/11770_1.json
11770,2,7.8,./serialized_data/11770_2.json
11770,3,11.0,./serialized_data/11770_3.json
11770,4,13.7,./serialized_data/11770_4.json
11217,1,2.0,./serialized_data/11217_1.json
11217,2,5.8,./serialized_data/11217_2.json
11217,3,9.0,./serialized_data/11217_3.json
11217,4,12.7,./serialized_data/11217_4.json
1085,1,6,./serialized_data/1085_1.json
1085,2,8+,./serialized_data/1085_2.json
1085,3,12,./serialized_data/1085_3.json
1085,4,14,./serialized_data/1085_4.json
11116,1,3.0,./serialized_data/11116_1.json
11116,2,6.2,./serialized_data/11116_2.json
11116,3,9.2,./serialized_data/11116_3.json
11116,4,11.9,./serialized_data/11116_4.json
404,1,5.0,./serialized_data/404_1.json
404,2,6.8,./serialized_data/404_2.json
404,3,9.7,./serialized_data/404_3.json
404,4,13.0,./serialized_data/404_4.json
192,1,3.0,./serialized_data/192_1.json
192,2,7.2,./serialized_data/192_2.json
192,3,9.9,./serialized_data/192_3.json
192,4,12.8,./serialized_data/192_4.json
11064,1,4.0,./serialized_data/11064_1.json
11064,2,7.8,./serialized_data/11064_2.json
11064,3,11.1,./serialized_data/11064_3.json
11064,4,13.8,./serialized_data/11064_4.json
11598,1,5.0,./serialized_data/11598_1.json
11598,2,7.8,./serialized_data/11598_2.json
11598,3,10.8,./serialized_data/11598_3.json
11598,4,13.2,./serialized_data/11598_4.json
11273,1,2.0,./serialized_data/11273_1.json
11273,2,6.5,./serialized_data/11273_2.json
11273,3,9.8,./serialized_data/11273_3.json
11273,4,12.8,./serialized_data/11273_4.json
11803,1,4.0,./serialized_data/11803_1.json
11803,2,8.2,./serialized_data/11803_2.json
11803,3,11.5,./serialized_data/11803_3.json
11803,4,13.7,./serialized_data/11803_4.json
11284,1,4.0,./serialized_data/11284_1.json
11284,2,8.2,./serialized_data/11284_2.json
11284,3,11.8,./serialized_data/11284_3.json
11284,4,14.4,./serialized_data/11284_4.json
11575,1,5.0,./serialized_data/11575_1.json
11575,2,8.0,./serialized_data/11575_2.json
11575,3,12.0,./serialized_data/11575_3.json
11575,4,14.0,./serialized_data/11575_4.json
11191,1,4.0,./serialized_data/11191_1.json
11191,2,6.5,./serialized_data/11191_2.json
11191,3,8.7,./serialized_data/11191_3.json
11191,4,12.4,./serialized_data/11191_4.json
11630,1,3.0,./serialized_data/11630_1.json
11630,2,7.8,./serialized_data/11630_2.json
11630,3,9.0,./serialized_data/11630_3.json
11630,4,13.4,./serialized_data/11630_4.json
10552,1,3,./serialized_data/10552_1.json
10552,2,7+,./serialized_data/10552_2.json
10552,3,9+,./serialized_data/10552_3.json
10552,4,12+,./serialized_data/10552_4.json
368,1,4.0,./serialized_data/368_1.json
368,2,6.0,./serialized_data/368_2.json
368,3,8.6,./serialized_data/368_3.json
368,4,10.6,./serialized_data/368_4.json
11015,1,5.0,./serialized_data/11015_1.json
11015,2,7.8,./serialized_data/11015_2.json
11015,3,11.4,./serialized_data/11015_3.json
11015,4,12.8,./serialized_data/11015_4.json
11015,5,14.0,./serialized_data/11015_5.json
372,1,4.0,./serialized_data/372_1.json
372,2,6.0,./serialized_data/372_2.json
372,3,7.4,./serialized_data/372_3.json
372,4,10.7,./serialized_data/372_4.json
11607,1,2.0,./serialized_data/11607_1.json
11607,2,6.5,./serialized_data/11607_2.json
11607,3,10.5,./serialized_data/11607_3.json
11607,4,13.7,./serialized_data/11607_4.json
713,1,4.0,./serialized_data/713_1.json
713,2,8.6,./serialized_data/713_2.json
713,3,11.8,./serialized_data/713_3.json
713,4,12.9,./serialized_data/713_4.json
11401,1,3.0,./serialized_data/11401_1.json
11401,2,6.2,./serialized_data/11401_2.json
11401,3,10.7,./serialized_data/11401_3.json
11401,4,13.2,./serialized_data/11401_4.json
10500,1,4,./serialized_data/10500_1.json
10500,2,7,./serialized_data/10500_2.json
10500,3,9,./serialized_data/10500_3.json
10500,4,11+,./serialized_data/10500_4.json
618,1,4.0,./serialized_data/618_1.json
618,2,7.3,./serialized_data/618_2.json
618,3,9.9,./serialized_data/618_3.json
618,4,11.9,./serialized_data/618_4.json
11179,1,3.0,./serialized_data/11179_1.json
11179,2,6.5,./serialized_data/11179_2.json
11179,3,8.8,./serialized_data/11179_3.json
11179,4,11.8,./serialized_data/11179_4.json
11086,1,3.0,./serialized_data/11086_1.json
